ID,MODE,CODINT,优先级,CI,flag_dur_low,flag_dur_high,flag_md,flag_long,flag_dkna,DUR,DUR_z,访问员标记率,标记率超均值倍数,MD_d2,LS_run,DKNA_count,P11A_标签,P11A_翻转,P11B_标签,P11B_翻转,P11C_标签,P11C_翻转,P11D_标签,P11D_翻转,P11E_标签,P11E_翻转,P22,P23,P25,P07Ctx,P10tx,P12Btx,P16Btx,P07Ctx_有效,P10tx_有效,P12Btx_有效,P16Btx_有效,开放题有效计数,维度A分,维度B分,维度C分,总分,决策,备注
25131,CAWI,Autoadministrado CAWI,常规,1,0,0,0,1,0,10.7,0.1410835527102864,0.2491467576791808,0.9086281247117424,2.785154707081306,6,0,Disagree,4.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Woman,59.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","TELEDIARIOS, FACEBOOK","PARIDAD DERECHOS, PARIDAD SALARIAL","HUELGA, MANIFESTACION","SANIDAD PUBLICA, PENSIONES",1,1,1,1,4,0.0,0.0,0.0,0.0,保留,LS 开放题自证充分（≥2字段）→ 保留
25250,CATI,Victoria,常规,1,0,0,0,1,0,12.9,0.4735610183411099,0.2201834862385321,0.8030002479543764,10.545105611774606,6,0,Strongly agree,1.0,Strongly disagree,1.0,Strongly disagree,1.0,Strongly disagree,1.0,Strongly disagree,1.0,Woman,41.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","EL MUNDO, LIBERTAD DIGITAL, LA RAZON (TODO DIGITAL), , , 6",0, , ,1,0,0,0,1,2.0,2.0,0.0,4.0,剔除,LS 唯一开放字段为泛词/编码（0）无实质自证 → 门槛剔除
25284,CATI,Daniel,常规,1,0,0,1,0,0,9.8,-0.2850385728707622,0.293859649122807,1.0716942271218588,14.15705865800307,3,0,Disagree,4.0,Strongly disagree,1.0,Agree,4.0,Strongly agree,5.0,Strongly agree,5.0,Man,40.0,"EGB, ESO, Baccalaurate, Elementary Baccalaurate",5,0,1, ,0,0,0,0,0,2.0,0.0,0.0,2.0,剔除,MD 信号命中+开放题全空无自证 → 自证门槛剔除
25332,CATI,Alejandro,常规,1,1,0,0,0,0,6.9,-1.253450090147077,0.3630952380952381,1.3241936132561132,2.785154707081306,4,0,Disagree,4.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Woman,21.0,"FP2, Higher Vocational Training, Conservatoire 10 years","1, 2, 6","IGUALDAD, IGUALDAD SALARIAL","1, 2", ,0,1,0,0,1,1.0,0.0,0.0,1.0,保留,DUR低 单字段具体议题自证+作答模式合理 → 保留
25351,CATI,Victoria,常规,1,0,0,0,1,0,11.9,0.2508515215738882,0.2201834862385321,0.8030002479543764,4.39313910516078,10,1,Strongly disagree,5.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Woman,55.0,"EGB, ESO, Baccalaurate, Elementary Baccalaurate",1,"TODO LO QUE SE PLANTEE, SALARIOS, ALTOS CARGOS",1, ,0,1,0,0,1,1.0,0.0,0.0,1.0,保留,LS 单字段具体议题自证+作答模式合理 → 保留
25462,CAWI,Autoadministrado CAWI,常规,1,0,0,0,1,0,9.6,-0.0455859665632762,0.2491467576791808,0.9086281247117424,3.7427191972620255,7,0,Disagree,4.0,Agree,4.0,Agree,4.0,Agree,4.0,Disagree,2.0,Man,18.0,"EGB, ESO, Baccalaurate, Elementary Baccalaurate",INSTITUTO,99,HUELGA, ,1,0,1,0,2,0.0,0.0,0.0,0.0,保留,LS 开放题自证充分（≥2字段）→ 保留
25752,CAWI,Autoadministrado CAWI,常规,1,1,0,0,0,0,5.3,-1.0678162627648813,0.2491467576791808,0.9086281247117424,3.611819974063317,4,0,Agree,2.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Woman,31.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","TV, RADIO",99,PARON DE 1H,88,1,0,1,0,2,0.0,0.0,0.0,0.0,保留,DUR低 开放题自证充分（≥2字段）→ 保留
26303,CAWI,Autoadministrado CAWI,常规,1,0,0,1,0,0,11.8,0.3094702139060074,0.2491467576791808,0.9086281247117424,13.416087449667288,5,0,Disagree,4.0,Strongly disagree,1.0,Strongly disagree,1.0,Strongly disagree,1.0,Strongly disagree,1.0,Woman,32.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","TV, RADIO",0, ,ELECCIONES YA,1,0,0,1,2,0.0,0.0,0.0,0.0,保留,MD 开放题自证充分（≥2字段）→ 保留
26338,CATI,Luna,常规,1,0,0,0,1,0,23.4,2.1172248538249216,0.2325581395348837,0.8481301068510371,4.39313910516078,7,0,Strongly disagree,5.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Woman,24.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","5, 6","BRECHA SALARIAL, VIOLENCIA MACHISTA","ROL DE CUIDADOS, , , 1, 6","5, 10",0,1,1,0,2,0.0,0.0,0.0,0.0,保留,LS 开放题自证充分（≥2字段）→ 保留
26397,CATI,Daniel,常规,1,1,0,0,0,0,8.3,-0.7435654167534216,0.293859649122807,1.0716942271218588,5.763675083054641,3,0,Agree,2.0,Disagree,2.0,Disagree,2.0,Strongly disagree,1.0,Strongly disagree,1.0,Woman,43.0,"COU, BUP, Higher Baccalaurate","1, 5, 6",0, , ,0,0,0,0,0,2.0,0.0,0.0,2.0,剔除,DUR低 信号命中+开放题全空无自证 → 自证门槛剔除
26428,CATI,Daniel,常规,1,1,0,0,0,0,7.9,-0.8798943808324479,0.293859649122807,1.0716942271218588,6.6292581862398325,4,0,Disagree,4.0,Disagree,2.0,Disagree,2.0,Disagree,2.0,Disagree,2.0,Woman,43.0,"COU, BUP, Higher Baccalaurate","1, 2",0, , ,0,0,0,0,0,2.0,0.0,0.0,2.0,剔除,DUR低 信号命中+开放题全空无自证 → 自证门槛剔除
26731,CATI,Raúl,常规,1,0,0,0,1,0,14.1,0.7190650106806803,0.3050847457627119,1.1126316994961063,10.545105611774606,6,1,Strongly agree,1.0,Strongly disagree,1.0,Strongly disagree,1.0,Strongly disagree,1.0,Strongly disagree,1.0,Man,47.0,"FP2, Higher Vocational Training, Conservatoire 10 years","1, 5",0, ,10,0,0,0,0,0,2.0,2.0,0.0,4.0,剔除,LS 信号命中+开放题全空无自证 → 自证门槛剔除
26900,CATI,David,常规,1,0,0,0,0,1,9.3,-0.429579471001346,0.3942857142857143,1.4379440154440155,2.0998777685195043,5,4,Agree,2.0,Strongly agree,5.0,Agree,4.0,Agree,4.0,Agree,4.0,Woman,21.0,"FP1, Intermediate Vocational Training","1, 2",LEGISLACION,1, ,0,1,0,0,1,1.0,0.0,0.0,1.0,保留,DKNA 单字段具体议题自证+作答模式合理 → 保留
27750,CATI,Juana,常规,1,0,0,0,0,1,13.0,0.494874640906379,0.1666666666666666,0.6078265765765766,3.116144505967416,3,4,Disagree,4.0,Agree,4.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Woman,79.0,No schooling (or less than 5 years of schooling),5,88, , ,0,0,0,0,0,2.0,0.0,0.0,2.0,剔除,DKNA 信号命中+开放题全空无自证 → 自证门槛剔除
27898,CAWI,Autoadministrado CAWI,常规,1,1,0,0,0,0,6.0,-0.8543510061743295,0.2491467576791808,0.9086281247117424,7.842801515881676,3,0,Disagree,4.0,Agree,4.0,Agree,4.0,Strongly disagree,1.0,Strongly disagree,1.0,Woman,48.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","COLEGIO DE MIS HIJOS, COMPAÑEROS DE TRABAJO",88, , ,1,0,0,0,1,2.0,0.0,0.0,2.0,剔除,DUR低 唯一开放字段为泛词/编码（88）无实质自证 → 门槛剔除
28001,CATI,Alejandro,常规,1,1,0,0,0,0,7.8,-0.915055371063197,0.3630952380952381,1.3241936132561132,4.889909196086875,2,2,Agree,2.0,Disagree,2.0,Agree,4.0,Disagree,2.0,Disagree,2.0,Man,43.0,"EGB, ESO, Baccalaurate, Elementary Baccalaurate", ,88, , ,0,0,0,0,0,2.0,0.0,0.0,2.0,剔除,DUR低 信号命中+开放题全空无自证 → 自证门槛剔除
28008,CATI,Daniel,常规,1,1,0,0,0,0,7.4,-1.0603573612727293,0.293859649122807,1.0716942271218588,2.2775538540346503,2,0,Agree,2.0,Agree,4.0,Agree,4.0,Disagree,2.0,Disagree,2.0,Man,45.0,"FP2, Higher Vocational Training, Conservatoire 10 years", ,TODAS, , ,0,1,0,0,1,2.0,0.0,0.0,2.0,剔除,DUR低 唯一开放字段为泛词/编码（TODAS）无实质自证 → 门槛剔除
28124,CATI,Rosa,常规,1,1,0,0,0,0,6.9,-1.253450090147077,0.2105263157894736,0.7677809388335703,5.183585850790626,4,0,Disagree,4.0,Agree,4.0,Agree,4.0,Disagree,2.0,Strongly disagree,1.0,Woman,40.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","1, 5",0, , ,0,0,0,0,0,2.0,0.0,1.0,3.0,剔除,DUR低 信号命中+开放题全空无自证 → 自证门槛剔除
28637,CATI,María,常规,1,1,0,0,0,0,8.1,-0.8108882764442957,0.2685714285714285,0.979469111969112,3.116144505967416,3,2,Disagree,4.0,Agree,4.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Woman,20.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","MIS PADRES , POR LA UNIVERSIDAD",88,1, ,1,0,0,0,1,2.0,0.0,0.0,2.0,剔除,DUR低 唯一开放字段为泛词/编码（88）无实质自证 → 门槛剔除
28882,CATI,María,常规,1,0,0,0,1,0,26.1,2.418625864001735,0.2685714285714285,0.979469111969112,4.047315241019144,7,0,Strongly disagree,5.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Agree,4.0,Woman,50.0,"FP2, Higher Vocational Training, Conservatoire 10 years",1,"MALTRTATO, VIOLENCIA DE GENERO",EN UNA MOVILIZACION ORGANIZADA POR EL AYUNTAMIENTO DE MI PUEBLO, ,0,1,1,0,2,0.0,0.0,0.0,0.0,保留,LS 开放题自证充分（≥2字段）→ 保留
28894,CATI,Alejandro,常规,1,0,0,0,0,1,14.2,0.7385711018081885,0.3630952380952381,1.3241936132561132,,4,7,DK,,Agree,4.0,DK,,Agree,4.0,Agree,4.0,Woman,38.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)",99,IGUALDAD, , ,0,1,0,0,1,2.0,1.0,0.0,3.0,剔除,DKNA 唯一开放字段为泛词/编码（IGUALDAD）无实质自证 → 门槛剔除
28925,CATI,Luna,常规,1,0,0,0,0,1,24.7,2.266455813248529,0.2325581395348837,0.8481301068510371,6.852377250722918,5,4,Agree,2.0,Agree,4.0,Disagree,2.0,Strongly disagree,1.0,Strongly disagree,1.0,Woman,42.0,"FP2, Higher Vocational Training, Conservatoire 10 years", ,99, , ,0,0,0,0,0,2.0,0.0,0.0,2.0,剔除,DKNA 信号命中+开放题全空无自证 → 自证门槛剔除
29003,CATI,David,常规,1,1,0,0,0,0,7.7,-0.9506700640001242,0.3942857142857143,1.4379440154440155,2.2775538540346503,3,0,Agree,2.0,Agree,4.0,Agree,4.0,Disagree,2.0,Disagree,2.0,Man,56.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)",6,BRECHA SALARIAL, , ,0,1,0,0,1,1.0,0.0,0.0,1.0,保留,DUR低 单字段具体议题自证+作答模式合理 → 保留
29758,CAWI,Autoadministrado CAWI,常规,1,0,1,0,0,0,30.3,1.9322330013358304,0.2491467576791808,0.9086281247117424,3.084666447761618,5,0,Disagree,4.0,Agree,4.0,Agree,4.0,Strongly agree,5.0,Strongly agree,5.0,Woman,36.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","REDES SOCIALES, TELEDIARIO TV, PERIODICOS DIGITALES","EDUCACION SEXUAL (EVITAR VIOLACION, ABUSOS...), EQUIDAD EN EL MUNDO LABORAL",ACUDIR A MANIFESTACION,EDUCACION,1,1,1,1,4,0.0,0.0,0.0,0.0,保留,DUR高 开放题自证充分（≥2字段）→ 保留
29781,CATI,Alejandro,常规,1,0,0,0,0,1,9.5,-0.3708517148909659,0.3630952380952381,1.3241936132561132,,4,6,Disagree,4.0,Agree,4.0,Agree,4.0,,,,,Man,55.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","1, 6",IGUALDAD SALARIAL, , ,0,1,0,0,1,1.0,1.0,0.0,2.0,保留,DKNA 总分2 → 保留
30095,CATI,Daniel,常规,1,1,0,0,0,0,6.8,-1.2937442423684553,0.293859649122807,1.0716942271218588,1.1184076202728268,4,0,Agree,2.0,Agree,4.0,Agree,4.0,Agree,4.0,Agree,4.0,Woman,37.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)", ,0, , ,0,0,0,0,0,2.0,0.0,1.0,3.0,剔除,DUR低 信号命中+开放题全空无自证 → 自证门槛剔除
30316,CATI,Victoria,常规,1,0,0,0,0,1,23.3,2.1054042772705555,0.2201834862385321,0.8030002479543764,,4,5,DK,,Strongly agree,5.0,Disagree,2.0,Agree,4.0,DK,,Man,67.0,"FP1, Intermediate Vocational Training","1, 6",88, , ,0,0,0,0,0,2.0,0.0,0.0,2.0,剔除,DKNA 信号命中+开放题全空无自证 → 自证门槛剔除
30955,CATI,Alejandro,常规,1,1,0,0,0,0,7.5,-1.023308477393262,0.3630952380952381,1.3241936132561132,1.5165227820285978,4,1,Disagree,4.0,Agree,4.0,Agree,4.0,Neither agree nor disagree,3.0,Neither agree nor disagree,3.0,Woman,44.0,"FP2, Higher Vocational Training, Conservatoire 10 years","1, 2",88,"1, 8", ,0,0,0,0,0,2.0,0.0,1.0,3.0,剔除,DUR低 信号命中+开放题全空无自证 → 自证门槛剔除
31021,CAWI,Autoadministrado CAWI,常规,1,0,0,0,1,0,10.2,0.0587346633507079,0.2491467576791808,0.9086281247117424,1.3137918149468455,8,0,Disagree,4.0,Agree,4.0,Agree,4.0,Agree,4.0,Agree,4.0,Woman,51.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","TV, RADIO, INTERNET","IGUALDAD, LABORAL","MANIFESTACIONES, HUELGA, COMIDA", ,1,1,1,0,3,0.0,0.0,0.0,0.0,保留,LS 开放题自证充分（≥2字段）→ 保留
31027,CATI,Alejandro,常规,1,1,0,0,0,0,8.1,-0.8108882764442957,0.3630952380952381,1.3241936132561132,1.1184076202728268,4,2,Agree,2.0,Agree,4.0,Agree,4.0,Agree,4.0,Agree,4.0,Woman,27.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","1, 2",VIOLENCIA DE GENERO,1, ,0,1,0,0,1,1.0,0.0,0.0,1.0,保留,DUR低 单字段具体议题自证+作答模式合理 → 保留
31033,CATI,Raúl,常规,1,1,0,0,0,0,7.7,-0.9506700640001242,0.3050847457627119,1.1126316994961063,7.886033641675763,4,1,Disagree,4.0,Agree,4.0,Disagree,2.0,Agree,4.0,Disagree,2.0,Man,45.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","1, 5, 6",IGUALDAD LABORAL Y DE SALARIO, , ,0,1,0,0,1,1.0,0.0,0.0,1.0,保留,DUR低 单字段具体议题自证+作答模式合理 → 保留
31116,CAWI,Autoadministrado CAWI,常规,1,0,0,0,1,0,14.2,0.6280565352688768,0.2491467576791808,0.9086281247117424,2.375201455995278,7,0,Disagree,4.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Agree,4.0,Woman,63.0,"COU, BUP, Higher Baccalaurate","TELEVISION, DIARIOS DIGITALES, TWITER",IGUALDAD,MANIFESTARME, ,1,1,1,0,3,0.0,0.0,0.0,0.0,保留,LS 开放题自证充分（≥2字段）→ 保留
31170,CAWI,Autoadministrado CAWI,常规,1,0,0,1,0,0,12.7,0.4359505597718867,0.2491467576791808,0.9086281247117424,18.371804157357104,5,0,Strongly disagree,5.0,Strongly disagree,1.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Man,44.0,"FP1, Intermediate Vocational Training",TELEVISION,88,MANIFESTACION, ,1,0,1,0,2,0.0,0.0,0.0,0.0,保留,MD 开放题自证充分（≥2字段）→ 保留
32106,CATI,David,常规,1,1,0,0,0,0,8.4,-0.7105099269732518,0.3942857142857143,1.4379440154440155,5.732579072229021,3,2,Disagree,4.0,Agree,4.0,Disagree,2.0,Neither agree nor disagree,3.0,Disagree,2.0,Man,61.0,"EGB, ESO, Baccalaurate, Elementary Baccalaurate",1,BRECHA SALARIAL, , ,0,1,0,0,1,1.0,0.0,0.0,1.0,保留,DUR低 单字段具体议题自证+作答模式合理 → 保留
32461,CATI,Luna,常规,1,0,0,0,0,1,25.1,2.3107957291546564,0.2325581395348837,0.8481301068510371,4.202098552823968,4,4,Disagree,4.0,Agree,4.0,Neither agree nor disagree,3.0,Strongly agree,5.0,Agree,4.0,Man,,"COU, BUP, Higher Baccalaurate",2,88,"DE FOTOGRAFO EN UN PREGON POR LA MAÑANA EN LA UNIVERSIDAD, COMPARTIR EN REDES",TEMAS DE FINANCIACION DE LA UNIVERSIDAD,0,0,1,1,2,0.0,0.0,0.0,0.0,保留,DKNA 开放题自证充分（≥2字段）→ 保留
33411,CAWI,Autoadministrado CAWI,常规,1,0,0,0,1,0,20.1,1.2259837000877394,0.2491467576791808,0.9086281247117424,4.889909196086875,6,0,Agree,2.0,Disagree,2.0,Agree,4.0,Disagree,2.0,Disagree,2.0,Man,60.0,"COU, BUP, Higher Baccalaurate","REDES SOCIALES , TV, EN CALLE","IGUALDAD , IGUALDAD", , ,1,1,0,0,2,0.0,0.0,0.0,0.0,保留,LS 开放题自证充分（≥2字段）→ 保留
33543,CAWI,Autoadministrado CAWI,常规,1,1,0,0,0,0,5.6,-0.9730714137817584,0.2491467576791808,0.9086281247117424,3.483960780580248,4,1,Disagree,4.0,Strongly agree,5.0,Agree,4.0,Strongly agree,5.0,Strongly agree,5.0,Man,33.0,"FP2, Higher Vocational Training, Conservatoire 10 years","TELEVISION, REDES SOCIALES",88, , ,1,0,0,0,1,2.0,0.0,0.0,2.0,剔除,DUR低 唯一开放字段为泛词/编码（88）无实质自证 → 门槛剔除
34311,CAWI,Autoadministrado CAWI,常规,1,0,0,0,1,0,11.8,0.3094702139060074,0.2491467576791808,0.9086281247117424,1.3137918149468455,8,0,Disagree,4.0,Agree,4.0,Agree,4.0,Agree,4.0,Agree,4.0,Woman,34.0,"FP1, Intermediate Vocational Training","TELEVISION, REDES SOCIALES","VIOLENCIA DE GENERO, BRECHA SALARIAL",88,99,1,1,0,0,2,0.0,0.0,0.0,0.0,保留,LS 开放题自证充分（≥2字段）→ 保留
34614,CAWI,Autoadministrado CAWI,常规,1,0,0,0,1,0,8.7,-0.2149780402285196,0.2491467576791808,0.9086281247117424,2.785154707081306,6,0,Disagree,4.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Man,53.0,"FP2, Higher Vocational Training, Conservatoire 10 years","REDES SOCIALES, INFORMACION PERSONA A PERSONA, PARTIDO POLITICO","IGUALDAD, JUSTICIA","PARO SIMBOLICO, SUSTITUCION A MUJER POR HUELGA, ASISTENCIA A LA MANIFESTACION","DESAHUCIO, LEY MORDAZA, INDEPENDENCIA CATALUNYA",1,1,1,1,4,0.0,0.0,0.0,0.0,保留,LS 开放题自证充分（≥2字段）→ 保留
35352,CAWI,Autoadministrado CAWI,常规,1,0,0,1,0,0,18.8,1.110928391613785,0.2491467576791808,0.9086281247117424,13.285831951095329,5,0,Strongly disagree,5.0,Disagree,2.0,Agree,4.0,Strongly disagree,1.0,Strongly disagree,1.0,Woman,58.0,"FP2, Higher Vocational Training, Conservatoire 10 years","TV, PERIODICO ABC, FACEBOOK",0, , ,1,0,0,0,1,2.0,0.0,0.0,2.0,剔除,MD 唯一开放字段为泛词/编码（0）无实质自证 → 门槛剔除
35702,CAWI,Autoadministrado CAWI,常规,1,1,0,0,0,0,5.8,-0.9126875552513224,0.2491467576791808,0.9086281247117424,4.284854817500946,2,0,Disagree,4.0,Strongly agree,5.0,Strongly agree,5.0,Agree,4.0,Strongly agree,5.0,Woman,18.0,"COU, BUP, Higher Baccalaurate","TWITTER, MEDIOS DIGITALES",IGUALDAD DE OPORTUNIDAD LABORAL,"ACUDIR A LA MANIFESTACION , HACER HUELGA", ,1,1,1,0,3,0.0,0.0,0.0,0.0,保留,DUR低 开放题自证充分（≥2字段）→ 保留
35921,CAWI,Autoadministrado CAWI,常规,1,1,0,0,0,0,6.0,-0.8543510061743295,0.2491467576791808,0.9086281247117424,5.086183615155139,4,1,Strongly agree,1.0,Agree,4.0,Agree,4.0,Agree,4.0,Disagree,2.0,Man,58.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","TV, PERIODICOS DIGITALES, RADIO",EQUIDAD, , ,1,1,0,0,2,0.0,0.0,0.0,0.0,保留,DUR低 开放题自证充分（≥2字段）→ 保留
36585,CAWI,Autoadministrado CAWI,常规,1,0,0,0,1,0,9.7,-0.0277540619868489,0.2491467576791808,0.9086281247117424,3.940512236010638,6,0,Strongly disagree,5.0,Agree,4.0,Agree,4.0,Neither agree nor disagree,3.0,Neither agree nor disagree,3.0,Man,44.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","ANTENA 3, LA SEXTA",IGUALDAD REAL Y EFECTIVA, , ,1,1,0,0,2,0.0,0.0,0.0,0.0,保留,LS 开放题自证充分（≥2字段）→ 保留
36949,CAWI,Autoadministrado CAWI,常规,1,0,0,0,0,1,12.7,0.4359505597718867,0.2491467576791808,0.9086281247117424,0.4400780157602105,4,7,Neither agree nor disagree,3.0,Agree,4.0,Agree,4.0,Neither agree nor disagree,3.0,Neither agree nor disagree,3.0,Woman,50.0,,88,88, , ,0,0,0,0,0,2.0,0.0,0.0,2.0,剔除,DKNA 信号命中+开放题全空无自证 → 自证门槛剔除
37733,CAWI,Autoadministrado CAWI,常规,1,0,0,0,1,0,10.2,0.0587346633507079,0.2491467576791808,0.9086281247117424,4.39313910516078,7,0,Strongly disagree,5.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Woman,36.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)",INTERNET,"IGUALDAD, BRECHA SALARIAL",ASISTIR A LA MANIFESTACION,RECORTES EDUCACION,1,1,1,1,4,0.0,0.0,0.0,0.0,保留,LS 开放题自证充分（≥2字段）→ 保留
38229,CAWI,Autoadministrado CAWI,常规,1,0,0,0,1,0,11.6,0.280054738763507,0.2491467576791808,0.9086281247117424,4.39313910516078,8,0,Strongly disagree,5.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Man,53.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","PRENSA DIGITAL, TWITTER","VIOLENCIA DE GENERO, DERECHOS LABORALES",MANIFESTACION,ORGULLO LGTB,1,1,1,1,4,0.0,0.0,0.0,0.0,保留,LS 开放题自证充分（≥2字段）→ 保留
38303,CAWI,Autoadministrado CAWI,常规,1,0,0,0,1,0,12.5,0.4086362816252493,0.2491467576791808,0.9086281247117424,4.1259481061351,6,0,Strongly disagree,5.0,Strongly agree,5.0,Agree,4.0,Agree,4.0,Agree,4.0,Woman,51.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","TV, REDES SOCIALES, RADIO","IGUALDAD DE DERECHOS Y OPORTUNIDADES, LIBERTAD","MANIFESTARME, HUELGA DE COMPRAS, HUELGA DE ACTIVIDADES DE AMA DE CASA","IGUALDAD SALARIAL, HUELGA POR LAS KELLY, CONFERENCIA DE SORORIDAD Y MUJER",1,1,1,1,4,0.0,0.0,0.0,0.0,保留,LS 开放题自证充分（≥2字段）→ 保留
39088,CAWI,Autoadministrado CAWI,常规,1,0,0,0,1,0,10.0,0.0246590272214732,0.2491467576791808,0.9086281247117424,2.785154707081306,6,0,Disagree,4.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Man,39.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","RAC1, ELDIARIO.ES, PUBLICO.ES","IGUALDAD REAL, EMPODERAMIENTO",IR A LA HUELGA( AL ESTAR DE BAJA NO PUDE),DERECHO A DECIDIR DE CATALUNYA,1,1,1,1,4,0.0,0.0,0.0,0.0,保留,LS 开放题自证充分（≥2字段）→ 保留
39719,CAWI,Autoadministrado CAWI,常规,1,0,0,0,1,0,12.4,0.394814814605248,0.2491467576791808,0.9086281247117424,2.785154707081306,6,0,Disagree,4.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Woman,47.0,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","TWITTER, PIKARAMAGACINE, DIARIO.ES","VIOLENCIA, MACHISMO","DIVULGACION TERMINOS, SORORIDAD, MANIFESTACION","MUERTES VIOLENCIA, MUERTES VIOLENCIA, PENSIONES",1,1,1,1,4,0.0,0.0,0.0,0.0,保留,LS 开放题自证充分（≥2字段）→ 保留
39752,CAWI,Autoadministrado CAWI,常规,1,1,0,0,0,0,5.9,-0.8832720801088219,0.2491467576791808,0.9086281247117424,4.698556253020487,3,0,Agree,2.0,Agree,4.0,Disagree,2.0,Disagree,2.0,Disagree,2.0,Man,63.0,"EGB, ESO, Baccalaurate, Elementary Baccalaurate",FACEBOOK,88, , ,1,0,0,0,1,2.0,0.0,0.0,2.0,剔除,DUR低 唯一开放字段为泛词/编码（88）无实质自证 → 门槛剔除
40600,CAWI,Autoadministrado CAWI,常规,1,0,1,0,0,0,29.8,1.903600670315453,0.2491467576791808,0.9086281247117424,11.205177306756232,4,0,Strongly agree,1.0,Disagree,2.0,Strongly disagree,1.0,Neither agree nor disagree,3.0,Strongly disagree,1.0,Woman,,"University graduate (Diploma, Bachelor, Degree, Master, PhD)","RADIO, PRENSA DIGITAL , TV","LIBERTADES EN ARABIA SAUDI , AYUDA MUJERES EMANCIPADAS EN AFRICA", ,"VICTIMAS DEL TERRORISMO , AYUDAS DISCAPACITADOS , LIMPIEZA MONTES (LOCAL)",1,1,0,1,3,0.0,0.0,0.0,0.0,保留,DUR高 开放题自证充分（≥2字段）→ 保留
40912,CAWI,Autoadministrado CAWI,常规,1,0,0,0,1,0,8.0,-0.3593182271823035,0.2491467576791808,0.9086281247117424,4.39313910516078,7,0,Strongly disagree,5.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Strongly agree,5.0,Woman,20.0,"COU, BUP, Higher Baccalaurate","ACUDIENDO A LAS MOVILIZACIONES, REDES SOCIALES, PRENSA ESCRITA","EDUCACION CONTRA LA VIOLENCIA DE GENERO, ACABAR CON LA JUSTICIA PATRIARCAL","HUELGA GENERAL, MOVILIZACIONES DURANTE LA MAÑANA Y TARDE, DIFUSION",MANIFESTACION ANIMALISTA MISION ABOLICION,1,1,1,1,4,0.0,0.0,0.0,0.0,保留,LS 开放题自证充分（≥2字段）→ 保留
42599,CAWI,Autoadministrado CAWI,常规,1,1,0,0,0,0,4.5,-1.3493837851663557,0.2491467576791808,0.9086281247117424,6.6292581862398325,5,0,Disagree,4.0,Disagree,2.0,Disagree,2.0,Disagree,2.0,Disagree,2.0,Woman,48.0,"EGB, ESO, Baccalaurate, Elementary Baccalaurate",AMISTADES,88, , ,1,0,0,0,1,2.0,0.0,0.0,2.0,剔除,DUR低 唯一开放字段为泛词/编码（88）无实质自证 → 门槛剔除
